Date,Open,High,Low,Close,Adj Close,Volume
2015-01-28,587.77002,594.400024,587.0,594.390015,594.390015,470200
2015-01-29,594.73999,595.419983,592.659973,593.119995,593.119995,467500
2015-01-30,596.940002,597.280029,588.969971,591.580017,591.580017,452100
2015-02-02,591.75,591.75,586.869995,590.27002,590.27002,422500
2015-02-03,592.349976,593.559998,587.340027,593.309998,593.309998,501500
2015-02-04,596.530029,598.530029,595.900024,598.22998,598.22998,505400
2015-02-05,600.869995,600.880005,598.140015,600.809998,600.809998,554200
2015-02-06,605.859985,606.130005,603.929993,604.130005,604.130005,515700
2015-02-09,605.880005,605.880005,592.690002,593.75,593.75,519800
2015-02-10,593.909973,595.140015,585.349976,592.950012,592.950012,553800
2015-02-11,595.969971,602.25,595.969971,601.409973,601.409973,499700
2015-02-12,604.690002,604.690002,600.02002,602.23999,602.23999,516800
2015-02-13,604.76001,608.450012,603.940002,608.070007,608.070007,507000
2015-02-16,610.590027,613.719971,609.289978,610.159973,610.159973,451900
2015-02-17,611.919983,611.919983,606.460022,609.099976,609.099976,440200
2015-02-23,611.919983,616.349976,606.460022,615.52002,615.52002,426300
2015-02-24,616.659973,621.72998,616.27002,621.309998,621.309998,472900
2015-02-25,625.119995,625.26001,616.570007,616.570007,616.570007,479900
2015-02-26,618.059998,618.369995,615.02002,617.080017,617.080017,487100
2015-02-27,620.650024,625.200012,620.059998,624.559998,624.559998,503300
2015-03-02,627.609985,628.030029,621.75,621.809998,621.809998,507100
2015-03-03,625.530029,626.23999,624.289978,625.640015,625.640015,502400
2015-03-04,627.27002,631.320007,627.090027,630.349976,630.349976,528500
2015-03-05,633.070007,633.580017,629.409973,631.429993,631.429993,485600
2015-03-06,634.52002,635.869995,632.5,635.840027,635.840027,551600
2015-03-09,636.830017,636.830017,628.830017,629.26001,629.26001,503300
2015-03-10,632.539978,633.52002,617.890015,621.98999,621.98999,571100
2015-03-11,617.52002,623.23999,616.429993,619.609985,619.609985,470100
2015-03-12,622.549988,628.289978,621.469971,628.150024,628.150024,490400
2015-03-13,631.73999,634.969971,631.5,634.25,634.25,530700
2015-03-16,636.469971,636.690002,633.859985,635.400024,635.400024,556600
2015-03-17,638.919983,639.0,634.549988,636.049988,636.049988,524000
2015-03-18,638.409973,639.700012,628.940002,628.98999,628.98999,556600
2015-03-19,633.559998,633.640015,620.52002,631.809998,631.809998,559000
2015-03-20,633.690002,640.090027,632.570007,640.080017,640.080017,578700
2015-03-23,643.549988,644.01001,640.289978,640.289978,640.289978,530100
2015-03-24,640.5,642.429993,638.460022,641.869995,641.869995,525800
2015-03-25,644.690002,651.059998,644.690002,651.049988,651.049988,534700
2015-03-26,647.169983,649.619995,640.559998,642.530029,642.530029,551800
2015-03-27,645.929993,646.429993,637.710022,640.119995,640.119995,592400
2015-03-30,643.400024,646.780029,641.469971,646.73999,646.73999,467300
2015-03-31,650.75,650.75,647.380005,650.48999,650.48999,524600
2015-04-01,650.27002,651.400024,645.630005,650.22998,650.22998,513300
2015-04-02,653.409973,654.849976,649.22998,650.570007,650.570007,629900
2015-04-03,653.460022,658.049988,652.590027,658.039978,658.039978,528700
2015-04-06,660.849976,662.590027,658.98999,662.150024,662.150024,523500
2015-04-07,667.619995,667.940002,664.640015,666.830017,666.830017,550000
2015-04-08,669.369995,669.369995,662.570007,668.030029,668.030029,560700
2015-04-09,671.599976,677.98999,670.830017,676.960022,676.960022,595100
2015-04-10,684.23999,685.659973,682.02002,682.02002,682.02002,602400
2015-04-13,688.169983,689.539978,682.719971,689.390015,689.390015,709300
2015-04-14,691.820007,694.900024,680.530029,684.969971,684.969971,829000
2015-04-15,689.659973,694.960022,688.690002,694.440002,694.440002,619800
2015-04-16,699.320007,699.320007,692.27002,698.309998,698.309998,698700
2015-04-17,703.450012,708.22998,700.179993,706.900024,706.900024,685600
2015-04-20,700.799988,707.52002,700.47998,706.960022,706.960022,667400
2015-04-21,712.890015,714.73999,709.880005,714.52002,714.52002,747100
2015-04-22,718.890015,720.559998,675.950012,703.340027,703.340027,1086800
2015-04-23,707.820007,708.059998,685.98999,692.47998,692.47998,705400
2015-04-24,695.119995,697.159973,681.039978,690.73999,690.73999,610900
2015-04-27,693.789978,699.549988,692.840027,699.390015,699.390015,516100
2015-04-28,701.359985,701.570007,694.299988,696.789978,696.789978,600300
2015-04-29,699.51001,699.659973,689.090027,695.690002,695.690002,558800
2015-04-30,696.309998,696.309998,685.150024,689.01001,689.01001,584900
2015-05-04,696.309998,696.309998,676.419983,677.900024,677.900024,440500
2015-05-06,672.950012,674.219971,661.820007,665.940002,665.940002,486100
2015-05-07,667.01001,673.119995,654.01001,673.080017,673.080017,473800
2015-05-08,675.830017,684.380005,674.640015,681.690002,681.690002,439100
2015-05-11,687.809998,692.320007,685.609985,692.289978,692.289978,433500
2015-05-12,694.799988,697.98999,685.890015,686.73999,686.73999,546400
2015-05-13,687.75,693.299988,681.299988,692.22998,692.22998,522100
2015-05-14,695.109985,699.340027,693.429993,699.27002,699.27002,529700
2015-05-15,705.150024,708.080017,702.789978,705.400024,705.400024,517500
2015-05-18,707.72998,707.72998,700.179993,703.25,703.25,599800
2015-05-19,707.26001,707.349976,704.619995,706.789978,706.789978,530800
2015-05-20,709.710022,714.090027,709.679993,713.950012,713.950012,601700
2015-05-21,718.97998,719.27002,708.549988,715.640015,715.640015,522500
2015-05-22,718.98999,719.02002,711.580017,713.539978,713.539978,546900
2015-05-26,715.909973,715.909973,705.0,708.659973,708.659973,457400
2015-05-27,705.700012,705.700012,696.080017,699.190002,699.190002,475900
2015-05-28,706.469971,711.210022,704.619995,709.01001,709.01001,484600
2015-05-29,710.619995,717.200012,710.5,711.390015,711.390015,549300
2015-06-01,714.090027,715.909973,700.900024,715.72998,715.72998,578500
2015-06-02,718.0,718.580017,704.77002,704.77002,704.77002,611100
2015-06-03,703.5,710.969971,693.27002,696.969971,696.969971,693100
2015-06-04,702.130005,704.570007,700.609985,704.559998,704.559998,580100
2015-06-05,701.280029,708.22998,700.909973,707.27002,707.27002,557600
2015-06-08,711.359985,716.609985,708.359985,716.429993,716.429993,496400
2015-06-09,718.320007,722.52002,718.099976,722.51001,722.51001,506600
2015-06-10,726.630005,727.340027,713.070007,718.22998,718.22998,563300
2015-06-11,724.380005,724.570007,716.450012,717.0,717.0,505700
2015-06-12,720.090027,722.400024,708.22998,712.400024,712.400024,480000
2015-06-15,709.710022,714.919983,704.950012,705.849976,705.849976,413200
2015-06-16,706.840027,708.72998,690.799988,706.280029,706.280029,519300
2015-06-17,710.539978,718.630005,705.619995,718.609985,718.609985,476400
2015-06-18,724.429993,726.840027,722.599976,725.200012,725.200012,547600
2015-06-19,730.919983,731.059998,723.070007,729.919983,729.919983,540700
2015-06-22,735.119995,736.419983,731.460022,734.609985,734.609985,527600
2015-06-23,740.570007,740.869995,735.950012,739.820007,739.820007,547800
2015-06-24,743.169983,747.080017,740.650024,746.619995,746.619995,507100
2015-06-25,747.710022,753.98999,746.22998,753.659973,753.659973,540100
2015-06-26,756.460022,757.97998,750.47998,750.5,750.5,605500
2015-06-29,733.070007,746.619995,731.840027,733.039978,733.039978,477300
2015-06-30,730.289978,742.340027,714.51001,742.27002,742.27002,463300
2015-07-01,747.47998,760.76001,747.47998,760.669983,760.669983,561500
2015-07-02,766.580017,769.76001,764.969971,768.669983,768.669983,716900
2015-07-03,772.669983,772.719971,762.22998,769.26001,769.26001,671900
2015-07-06,758.0,769.330017,752.01001,752.01001,752.01001,640800
2015-07-07,765.119995,765.390015,722.210022,729.640015,729.640015,761100
2015-07-08,735.460022,738.22998,714.859985,726.219971,726.219971,649000
2015-07-09,715.76001,726.429993,695.940002,726.01001,726.01001,654800
2015-07-10,734.159973,739.099976,725.400024,730.719971,730.719971,549100
2015-07-13,732.780029,749.530029,731.909973,749.460022,749.460022,552700
2015-07-14,757.719971,758.190002,750.909973,757.119995,757.119995,593400
2015-07-15,761.72998,762.799988,757.710022,761.590027,761.590027,679900
2015-07-16,764.159973,774.400024,760.219971,774.400024,774.400024,693900
2015-07-17,780.27002,780.27002,768.72998,773.22998,773.22998,774000
2015-07-20,778.190002,782.640015,776.409973,782.640015,782.640015,667800
2015-07-21,787.52002,788.130005,774.679993,781.98999,781.98999,761500
2015-07-22,780.390015,784.580017,776.280029,776.570007,776.570007,700600
2015-07-23,781.210022,782.299988,773.599976,776.98999,776.98999,882500
2015-07-24,778.539978,779.099976,773.640015,776.26001,776.26001,645200
2015-07-27,773.369995,773.369995,751.039978,751.039978,751.039978,600700
2015-07-28,738.869995,747.070007,722.830017,745.23999,745.23999,609600
2015-07-29,751.919983,755.22998,730.469971,730.469971,730.469971,734600
2015-07-30,736.969971,739.659973,711.109985,712.859985,712.859985,568800
2015-07-31,713.869995,725.059998,703.559998,725.059998,725.059998,512100
2015-08-03,728.030029,732.23999,714.340027,714.340027,714.340027,422100
2015-08-04,712.780029,730.059998,711.590027,730.030029,730.030029,422600
2015-08-05,733.0,741.539978,732.299988,741.26001,741.26001,418300
2015-08-06,747.190002,750.75,745.159973,747.73999,747.73999,448600
2015-08-07,743.820007,751.73999,741.719971,751.48999,751.48999,443800
2015-08-10,754.599976,754.599976,742.76001,746.340027,746.340027,432200
2015-08-11,752.719971,753.130005,732.26001,732.26001,732.26001,622200
2015-08-12,730.23999,731.719971,692.539978,717.200012,717.200012,583100
2015-08-13,716.609985,731.950012,711.539978,731.359985,731.359985,496900
2015-08-17,733.969971,734.900024,722.01001,722.01001,722.01001,446200
2015-08-18,725.679993,726.460022,698.23999,699.799988,699.799988,596700
2015-08-19,692.309998,693.47998,652.119995,670.549988,670.549988,572100
2015-08-20,664.840027,678.890015,656.710022,656.710022,656.710022,439900
2015-08-21,625.559998,637.869995,615.099976,627.049988,627.049988,615400
2015-08-24,624.090027,640.669983,610.119995,613.330017,613.330017,515000
2015-08-25,625.609985,646.789978,612.349976,645.429993,645.429993,518700
2015-08-26,646.469971,667.440002,645.5,667.440002,667.440002,546200
2015-08-27,677.890015,683.460022,670.23999,673.710022,673.710022,471400
2015-08-28,685.440002,689.039978,685.400024,687.960022,687.960022,433700
2015-08-31,689.900024,689.900024,682.140015,687.109985,687.109985,389800
2015-09-01,686.469971,691.669983,672.940002,672.940002,672.940002,456700
2015-09-02,659.599976,678.159973,657.669983,678.02002,678.02002,486700
2015-09-03,687.599976,688.559998,677.340027,678.25,678.25,553100
2015-09-04,682.299988,683.559998,647.780029,650.450012,650.450012,607400
2015-09-07,650.869995,658.900024,641.210022,648.799988,648.799988,393800
2015-09-08,652.080017,655.150024,632.200012,638.219971,638.219971,479100
2015-09-09,651.52002,660.669983,651.390015,660.669983,660.669983,450700
2015-09-10,655.130005,668.47998,653.26001,668.289978,668.289978,498700
2015-09-11,669.97998,672.119995,665.169983,669.869995,669.869995,557400
2015-09-14,674.450012,674.950012,659.190002,662.880005,662.880005,444200
2015-09-15,664.559998,667.179993,661.880005,666.75,666.75,888800
2015-09-16,673.320007,676.630005,671.789978,676.47998,676.47998,968900
2015-09-17,681.659973,681.659973,670.619995,671.049988,671.049988,740000
2015-09-18,678.25,690.200012,677.929993,690.179993,690.179993,728100
2015-09-21,685.349976,689.219971,683.419983,688.900024,688.900024,717600
2015-09-22,691.460022,694.090027,689.049988,693.669983,693.669983,931000
2015-09-23,688.52002,692.070007,680.280029,680.280029,680.280029,1028000
2015-09-24,686.099976,687.22998,682.619995,683.880005,683.880005,869000
2015-09-25,685.469971,685.799988,676.840027,682.700012,682.700012,636100
2015-09-30,673.429993,678.5,668.580017,678.47998,678.47998,814900
2015-10-01,685.890015,686.679993,684.119995,684.789978,684.789978,832200
2015-10-02,688.039978,688.830017,685.109985,686.419983,686.419983,694100
2015-10-05,693.539978,694.48999,691.190002,691.190002,691.190002,654200
2015-10-06,697.169983,697.169983,688.530029,689.059998,689.059998,843000
2015-10-07,690.289978,690.349976,678.880005,679.830017,679.830017,791100
2015-10-08,684.469971,685.289978,670.299988,674.969971,674.969971,686100
2015-10-12,677.450012,677.580017,672.570007,672.960022,672.960022,508000
2015-10-13,674.390015,676.73999,669.52002,672.820007,672.820007,735500
2015-10-14,673.159973,673.429993,668.030029,668.919983,668.919983,690400
2015-10-15,669.539978,676.059998,669.349976,676.049988,676.049988,744000
2015-10-16,681.01001,683.369995,680.72998,681.72998,681.72998,764500
2015-10-19,685.200012,685.340027,682.47998,684.289978,684.289978,920600
2015-10-20,685.75,691.210022,684.609985,691.210022,691.210022,779900
2015-10-21,692.77002,693.059998,686.5,686.5,686.5,949600
2015-10-22,686.01001,686.02002,675.690002,676.299988,676.299988,934800
2015-10-23,682.75,683.48999,680.609985,681.969971,681.969971,1041700
2015-10-26,687.01001,690.849976,685.880005,690.72998,690.72998,722300
2015-10-27,691.799988,693.0,687.679993,688.320007,688.320007,653300
2015-10-28,689.900024,693.950012,686.960022,693.530029,693.530029,711500
2015-10-29,696.27002,696.469971,689.719971,690.630005,690.630005,818200
2015-10-30,691.26001,692.419983,681.719971,683.630005,683.630005,757500
2015-11-02,683.539978,684.940002,679.849976,680.01001,680.01001,668400
2015-11-03,684.280029,685.309998,678.450012,682.130005,682.130005,728400
2015-11-04,683.97998,686.179993,680.539978,686.179993,686.179993,783700
2015-11-05,688.27002,694.429993,687.900024,694.429993,694.429993,765500
2015-11-06,697.559998,698.390015,692.22998,694.210022,694.210022,771800
2015-11-09,694.059998,694.059998,670.659973,671.840027,671.840027,715400
2015-11-10,667.140015,667.25,650.559998,656.700012,656.700012,680000
2015-11-11,657.659973,667.450012,657.659973,667.210022,667.210022,634900
2015-11-12,670.599976,674.830017,670.599976,672.98999,672.98999,618900
2015-11-13,667.580017,670.76001,664.669983,670.52002,670.52002,763400
2015-11-16,659.400024,665.27002,656.969971,659.200012,659.200012,635000
2015-11-17,666.900024,672.400024,666.809998,672.169983,672.169983,753600
2015-11-18,673.869995,676.700012,670.669983,670.669983,670.669983,992800
2015-11-19,678.969971,680.570007,675.51001,680.570007,680.570007,856900
2015-11-20,681.97998,685.669983,680.869995,685.159973,685.159973,861700
2015-11-23,688.23999,689.109985,686.23999,688.289978,688.289978,669700
2015-11-24,688.940002,689.570007,686.690002,687.859985,687.859985,823500
2015-11-25,689.409973,690.25,687.5,688.780029,688.780029,864200
2015-11-26,691.669983,694.380005,691.570007,693.419983,693.419983,786600
2015-11-27,696.890015,698.179993,692.72998,694.210022,694.210022,769700
2015-11-30,695.690002,695.809998,683.52002,688.380005,688.380005,638900
2015-12-01,690.48999,692.109985,687.969971,691.950012,691.950012,668600
2015-12-02,694.780029,695.200012,690.320007,690.320007,690.320007,786500
2015-12-03,688.52002,690.969971,683.789978,690.77002,690.77002,770200
2015-12-04,683.469971,688.950012,683.140015,685.77002,685.77002,776600
2015-12-07,691.349976,691.47998,683.340027,683.340027,683.340027,695500
2015-12-08,682.72998,683.619995,666.309998,668.419983,668.419983,717600
2015-12-09,668.169983,671.26001,664.080017,664.080017,664.080017,854100
2015-12-10,663.690002,666.340027,652.059998,658.080017,658.080017,993300
2015-12-11,660.869995,661.98999,651.349976,653.47998,653.47998,811900
2015-12-14,642.97998,642.97998,630.369995,630.369995,630.369995,628100
2015-12-15,634.400024,640.23999,633.320007,639.780029,639.780029,605000
2015-12-16,646.75,650.549988,646.450012,647.27002,647.27002,652600
2015-12-17,653.919983,658.150024,649.440002,658.109985,658.109985,623200
2015-12-18,654.359985,667.450012,652.97998,667.450012,667.450012,592700
2015-12-21,665.619995,669.25,665.530029,668.650024,668.650024,540200
2015-12-22,671.390015,671.390015,661.52002,663.419983,663.419983,695100
2015-12-23,665.890015,665.890015,659.580017,659.599976,659.599976,778700
2015-12-24,662.830017,663.169983,656.530029,656.530029,656.530029,671300
2015-12-28,657.570007,658.25,651.630005,652.049988,652.049988,596000
2015-12-29,656.820007,673.22998,656.820007,673.219971,673.219971,558700
2015-12-30,677.080017,683.340027,674.869995,682.349976,682.349976,512400
2016-01-04,686.409973,691.559998,677.789978,677.789978,677.789978,502700
2016-01-05,670.450012,684.070007,670.440002,684.070007,684.070007,741700
2016-01-06,687.0,689.109985,675.47998,687.27002,687.27002,747600
2016-01-07,687.5,690.650024,675.01001,679.659973,679.659973,692100
2016-01-08,668.030029,682.559998,662.280029,682.559998,682.559998,710700
2016-01-11,681.619995,685.640015,674.099976,674.960022,674.960022,586400
2016-01-12,679.099976,682.26001,671.22998,671.299988,671.299988,575200
2016-01-13,677.349976,686.030029,677.349976,686.030029,686.030029,729700
2016-01-14,675.859985,683.48999,674.289978,683.190002,683.190002,561200
2016-01-15,693.070007,693.549988,676.530029,678.429993,678.429993,595800
2016-01-18,671.960022,683.869995,671.960022,683.630005,683.630005,542400
2016-01-19,683.219971,685.200012,674.929993,681.25,681.25,605500
2016-01-20,684.690002,685.619995,659.719971,669.679993,669.679993,752800
2016-01-21,671.369995,673.840027,661.22998,665.840027,665.840027,578100
2016-01-22,672.130005,673.719971,662.809998,670.950012,670.950012,552200
2016-01-25,677.140015,681.849976,675.23999,681.429993,681.429993,463200
2016-01-26,679.099976,682.400024,677.289978,678.849976,678.849976,526900
2016-01-27,683.75,684.840027,673.210022,675.25,675.25,636700
2016-01-28,675.559998,681.52002,672.659973,681.289978,681.289978,601900
2016-01-29,683.76001,683.76001,677.070007,682.799988,682.799988,579400
2016-02-01,687.650024,688.150024,681.900024,685.549988,685.549988,450200
2016-02-02,685.679993,686.969971,683.140015,684.859985,684.859985,553700
2016-02-03,681.950012,684.159973,676.73999,680.940002,680.940002,488900
2016-02-04,683.570007,684.710022,678.469971,683.619995,683.619995,537000
2016-02-05,683.429993,684.429993,680.200012,681.309998,681.309998,511600
2016-02-11,665.700012,666.98999,647.679993,647.690002,647.690002,526100
2016-02-12,639.330017,640.929993,594.75,608.450012,608.450012,731100
2016-02-15,617.059998,621.72998,609.309998,621.369995,621.369995,544900
2016-02-16,626.849976,635.98999,626.849976,634.950012,634.950012,494000
2016-02-17,637.25,638.969971,623.130005,623.48999,623.48999,520300
2016-02-18,633.440002,638.429993,633.289978,638.429993,638.429993,492300
2016-02-19,638.799988,645.02002,637.119995,644.559998,644.559998,445700
2016-02-22,646.349976,651.130005,644.150024,650.140015,650.140015,527900
2016-02-23,655.080017,655.219971,641.559998,642.309998,642.309998,686700
2016-02-24,640.75,647.390015,639.539978,643.97998,643.97998,583800
2016-02-25,648.580017,650.580017,644.059998,646.27002,646.27002,570000
2016-02-26,649.330017,651.090027,647.030029,649.299988,649.299988,459500
2016-02-29,652.26001,652.869995,648.070007,651.619995,651.619995,575200
2016-03-02,658.950012,662.309998,658.640015,662.25,662.25,518400
2016-03-03,664.940002,669.099976,660.789978,669.01001,669.01001,543400
2016-03-04,670.440002,674.690002,668.98999,673.840027,673.840027,531800
2016-03-07,677.309998,678.950012,671.340027,672.210022,672.210022,546300
2016-03-08,675.070007,677.059998,666.299988,674.320007,674.320007,554600
2016-03-09,673.929993,680.530029,673.619995,679.640015,679.640015,452100
2016-03-10,682.299988,687.599976,682.299988,687.599976,687.599976,534800
2016-03-11,686.330017,689.52002,686.090027,689.169983,689.169983,506100
2016-03-14,693.059998,696.109985,691.049988,691.049988,691.049988,475200
2016-03-15,692.780029,697.909973,692.609985,693.340027,693.340027,571500
2016-03-16,694.450012,699.710022,691.98999,693.440002,693.440002,594100
2016-03-17,698.77002,699.76001,691.320007,691.48999,691.48999,632400
2016-03-18,694.859985,695.590027,692.419983,695.02002,695.02002,699000
2016-03-21,698.590027,698.880005,691.549988,692.419983,692.419983,638800
2016-03-22,694.27002,694.960022,689.799988,691.51001,691.51001,679100
2016-03-23,692.559998,693.469971,689.390015,689.390015,689.390015,705700
2016-03-24,689.869995,691.030029,686.109985,686.26001,686.26001,678700
2016-03-28,685.059998,685.460022,676.280029,676.51001,676.51001,649000
2016-03-29,678.75,686.5,678.719971,686.5,686.5,666700
2016-03-30,690.849976,692.169983,690.039978,691.130005,691.130005,697600
2016-03-31,693.02002,693.130005,687.090027,688.380005,688.380005,642700
2016-04-01,690.179993,694.97998,689.049988,690.690002,690.690002,556900
2016-04-04,693.799988,697.0,692.72998,696.97998,696.97998,551800
2016-04-05,698.299988,698.299988,693.049988,695.700012,695.700012,584200
2016-04-06,697.109985,697.109985,692.820007,694.030029,694.030029,642700
2016-04-07,696.909973,697.72998,695.47998,697.130005,697.130005,690100
2016-04-08,696.469971,697.280029,695.049988,697.099976,697.099976,631400
2016-04-11,700.039978,700.359985,693.01001,693.01001,693.01001,558300
2016-04-12,693.799988,695.219971,691.52002,693.450012,693.450012,635400
2016-04-14,698.030029,698.26001,691.650024,693.419983,693.419983,704000
2016-04-15,696.369995,697.0,693.799988,695.619995,695.619995,693600
2016-04-18,695.780029,695.97998,693.0,695.340027,695.340027,706800
2016-04-19,697.309998,701.799988,696.219971,701.679993,701.679993,684100
2016-04-20,703.549988,704.440002,699.849976,699.859985,699.859985,737300
2016-04-21,702.210022,702.320007,698.390015,701.619995,701.619995,834100
2016-04-22,702.900024,703.890015,700.97998,703.049988,703.049988,702700
2016-04-25,705.369995,705.440002,702.419983,703.700012,703.700012,700200
2016-04-26,705.51001,705.51001,700.76001,702.059998,702.059998,778200
2016-04-27,704.419983,704.590027,699.409973,699.52002,699.52002,757000
2016-04-28,702.039978,703.950012,699.679993,699.700012,699.700012,665300
2016-04-29,699.890015,700.140015,695.820007,699.77002,699.77002,645800
2016-05-02,700.429993,700.73999,690.27002,690.27002,690.27002,681200
2016-05-03,693.669983,699.23999,693.669983,698.659973,698.659973,819100
2016-05-04,698.02002,698.299988,693.25,694.169983,694.169983,826600
2016-05-09,696.659973,697.140015,690.849976,691.820007,691.820007,630400
2016-05-10,693.469971,700.530029,693.440002,700.22998,700.22998,570000
2016-05-11,704.320007,704.530029,701.289978,703.940002,703.940002,637900
2016-05-12,702.460022,706.48999,699.869995,705.039978,705.039978,614200
2016-05-13,705.849976,705.919983,703.650024,704.369995,704.369995,617600
2016-05-16,705.030029,705.039978,701.25,701.460022,701.460022,660200
2016-05-17,703.080017,703.23999,693.070007,695.950012,695.950012,712200
2016-05-18,694.900024,694.900024,683.809998,683.869995,683.869995,697200
2016-05-19,685.359985,686.609985,678.47998,679.390015,679.390015,748900
2016-05-20,679.650024,686.440002,679.650024,684.919983,684.919983,798500
2016-05-23,688.869995,691.679993,688.530029,691.0,691.0,727500
2016-05-24,691.919983,692.049988,686.869995,687.710022,687.710022,901400
2016-05-25,693.650024,693.650024,688.0,689.330017,689.330017,1000700
2016-05-26,691.900024,692.640015,686.619995,687.940002,687.940002,831800
2016-05-27,689.960022,692.02002,688.809998,691.539978,691.539978,710900
2016-05-30,694.0,694.340027,689.929993,692.059998,692.059998,689100
2016-05-31,692.820007,698.450012,691.929993,698.450012,698.450012,672800
2016-06-01,699.48999,700.630005,698.76001,700.030029,700.030029,711400
2016-06-02,702.26001,702.409973,699.059998,701.150024,701.150024,853800
2016-06-03,703.440002,703.5,698.789978,701.429993,701.429993,889700
2016-06-07,703.820007,705.820007,703.549988,704.77002,704.77002,774300
2016-06-08,705.690002,705.690002,702.390015,703.98999,703.98999,826100
2016-06-09,706.320007,707.809998,696.530029,705.080017,705.080017,1162800
2016-06-10,705.309998,707.109985,703.549988,706.809998,706.809998,990000
2016-06-13,702.580017,702.580017,695.609985,695.609985,695.609985,820600
2016-06-14,693.599976,697.23999,687.559998,692.940002,692.940002,810200
2016-06-15,693.23999,696.789978,687.679993,694.659973,694.659973,869200
2016-06-16,697.27002,697.630005,677.820007,680.25,680.25,1175500
2016-06-17,685.150024,687.219971,674.820007,678.859985,678.859985,1246000
2016-06-20,682.909973,689.109985,682.909973,688.950012,688.950012,1009300
2016-06-21,691.539978,691.849976,685.349976,688.549988,688.549988,952800
2016-06-22,689.27002,690.630005,688.179993,688.179993,688.179993,998600
2016-06-23,686.359985,686.450012,674.039978,679.52002,679.52002,1028600
2016-06-24,687.400024,688.119995,631.179993,647.159973,647.159973,1590700
2016-06-27,629.210022,650.609985,626.98999,648.119995,648.119995,1008400
2016-06-28,643.059998,660.030029,641.169983,659.299988,659.299988,1090600
2016-06-29,666.72998,672.109985,664.690002,669.880005,669.880005,926800
2016-06-30,675.400024,676.530029,673.109985,675.090027,675.090027,940000
2016-07-01,679.210022,684.820007,679.210022,684.26001,684.26001,880700
2016-07-04,688.0,688.200012,685.27002,688.150024,688.150024,975900
2016-07-05,690.109985,692.799988,687.0,692.72998,692.72998,913000
2016-07-06,691.419983,692.880005,680.320007,685.51001,685.51001,1218200
2016-07-07,689.909973,696.179993,689.909973,695.950012,695.950012,989500
2016-07-08,698.609985,698.690002,688.809998,692.599976,692.599976,860500
2016-07-11,695.460022,697.26001,692.75,697.25,697.25,669100
2016-07-12,700.090027,700.820007,696.380005,699.400024,699.400024,772800
2016-07-13,703.530029,704.690002,702.039978,702.650024,702.650024,1062800
2016-07-14,704.130005,704.130005,699.030029,703.340027,703.340027,1096400
2016-07-15,706.210022,706.210022,699.23999,700.280029,700.280029,1125900
2016-07-18,701.950012,702.169983,698.690002,700.900024,700.900024,898000
2016-07-19,703.409973,703.97998,700.830017,702.440002,702.440002,1056500
2016-07-20,704.02002,705.349976,703.200012,705.030029,705.030029,922400
2016-07-21,708.700012,709.890015,707.820007,708.119995,708.119995,959600
2016-07-22,708.890015,708.890015,706.159973,707.539978,707.539978,1134400
2016-07-25,710.210022,710.419983,704.830017,704.960022,704.960022,896600
2016-07-26,705.799988,705.98999,702.97998,705.400024,705.400024,1006800
2016-07-27,707.27002,708.099976,700.940002,701.090027,701.090027,774200
2016-07-28,702.940002,705.22998,701.159973,703.780029,703.780029,789200
2016-07-29,705.390015,706.830017,705.130005,706.23999,706.23999,757900
2016-08-01,708.840027,708.940002,703.719971,703.719971,703.719971,693900
2016-08-02,704.25,704.559998,700.320007,700.900024,700.900024,725700
2016-08-03,700.400024,700.429993,694.880005,698.320007,698.320007,738000
2016-08-04,701.200012,703.719971,700.950012,701.669983,701.669983,687600
2016-08-05,703.869995,704.030029,694.48999,696.090027,696.090027,638400
2016-08-08,698.669983,698.799988,694.359985,696.429993,696.429993,588300
2016-08-09,697.859985,701.929993,697.419983,700.72998,700.72998,638800
2016-08-10,703.73999,707.940002,702.390015,707.460022,707.460022,662900
2016-08-11,709.299988,709.669983,702.559998,703.330017,703.330017,708200
2016-08-12,705.219971,705.5,702.869995,705.179993,705.179993,698300
2016-08-16,706.400024,706.400024,698.869995,698.869995,698.869995,567600
2016-08-17,697.97998,698.02002,688.140015,693.669983,693.669983,641500
2016-08-18,696.940002,697.650024,695.130005,696.929993,696.929993,624400
2016-08-19,698.869995,699.049988,695.869995,696.200012,696.200012,544300
2016-08-22,697.5,697.539978,688.150024,688.150024,688.150024,629000
2016-08-23,688.679993,692.190002,687.369995,687.380005,687.380005,663700
2016-08-24,689.859985,690.440002,687.609985,687.780029,687.780029,650900
2016-08-25,688.799988,688.98999,683.830017,683.960022,683.960022,645700
2016-08-26,684.919983,684.919983,679.26001,680.429993,680.429993,727800
2016-08-29,679.159973,679.169983,663.530029,663.580017,663.580017,723200
2016-08-30,667.200012,671.48999,665.599976,667.609985,667.609985,591700
2016-08-31,668.630005,669.049988,656.210022,663.690002,663.690002,610800
2016-09-01,664.330017,671.369995,663.859985,671.289978,671.289978,649800
2016-09-02,673.159973,677.159973,670.960022,676.909973,676.909973,583000
2016-09-05,680.02002,681.140015,678.47998,679.48999,679.48999,557800
2016-09-06,681.140015,681.52002,677.859985,679.26001,679.26001,746500
2016-09-07,681.01001,681.890015,672.48999,672.48999,672.48999,691600
2016-09-08,673.599976,675.150024,660.840027,667.400024,667.400024,914900
2016-09-09,667.460022,667.460022,659.669983,664.98999,664.98999,747600
2016-09-12,654.48999,660.400024,652.909973,652.909973,652.909973,772600
